status,non_func,repair,func,latitude,longitude,index
2.0,0.37,0.00666666666667,0.623333333333,-1.67397556,34.10640675,11245
2.0,0.00333333333333,0.00333333333333,0.993333333333,-3.33229763,32.80978758,33341
2.0,0.253333333333,0.0466666666667,0.7,-10.38638377,40.18747391,42721
0.0,0.98,0.00666666666667,0.0133333333333,-1.90692939,34.05132095,1372
2.0,0.0,0.0,1.0,-7.4163674,35.78962626,29857
1.0,0.916666666667,0.01,0.0733333333333,-3.60617,30.46207628,58604
0.0,0.973333333333,0.00333333333333,0.0233333333333,-6.09081931,34.84284729,31078
2.0,0.416666666667,0.0,0.583333333333,-6.46228299,38.91044604,9961
1.0,0.203333333333,0.12,0.676666666667,-4.15260062,37.91725649,19742
0.0,1.0,0.0,0.0,-8.52275037,39.17345604,42168
2.0,0.11,0.03,0.86,-4.22998846,35.19001565,54151
2.0,0.0133333333333,0.0,0.986666666667,-7.73975548,35.87301424,12423
0.0,0.126666666667,0.0,0.873333333333,-8.90293295,32.72789302,43504
0.0,0.726666666667,0.27,0.00333333333333,-3.78373493,30.53885369,20964
0.0,0.886666666667,0.00333333333333,0.11,-8.26182802,35.81429326,31636
0.0,0.99,0.00666666666667,0.00333333333333,-8.93441692,36.28167942,50368
0.0,0.27,0.0,0.73,-1.84536107,31.56482702,23964
2.0,0.17,0.0266666666667,0.803333333333,-3.47015749,35.73576835,29159
1.0,0.123333333333,0.823333333333,0.0533333333333,-1.95577388,32.91760752,27941
2.0,0.02,0.0,0.98,-6.63594881,38.34198381,54641
0.0,0.996666666667,0.0,0.00333333333333,-10.25282539,39.00202245,54617
2.0,0.03,0.0,0.97,-3.11628108,34.34182556,25893
2.0,0.00333333333333,0.11,0.886666666667,-4.57491507,29.75996042,11821
2.0,0.0333333333333,0.00666666666667,0.96,-1.49790546,30.87337805,15580
2.0,0.0,0.0,1.0,-3.23017999,37.09596415,54996
0.0,0.976666666667,0.02,0.00333333333333,-5.76313442,35.00644262,40507
2.0,0.00333333333333,0.73,0.266666666667,-2.52840129,30.6511832,52775
0.0,0.946666666667,0.0466666666667,0.00666666666667,-4.95884407,29.78056034,24242
0.0,1.0,0.0,0.0,-3.43520161,33.52400306,18461
0.0,1.0,0.0,0.0,-2e-08,0.0,37938
2.0,0.0633333333333,0.0,0.936666666667,-9.68862603,34.48414619,45284
2.0,0.0233333333333,0.0,0.976666666667,-5.83938239,35.45540953,9263
2.0,0.113333333333,0.01,0.876666666667,-7.25436559,38.00588696,6522
0.0,0.756666666667,0.0,0.243333333333,-5.12530251,33.75992142,36891
0.0,0.943333333333,0.0,0.0566666666667,-3.80072254,33.29704907,39494
0.0,0.13,0.87,0.0,-4.98975647,29.78351822,31431
2.0,0.0,0.15,0.85,-6.28535289,35.89967039,57216
2.0,0.25,0.0166666666667,0.733333333333,-4.6420174,38.2420539,50422
2.0,0.606666666667,0.0,0.393333333333,-4.41790408,32.89950885,6482
1.0,0.02,0.363333333333,0.616666666667,-4.12803914,37.89189854,10946
2.0,0.00666666666667,0.0,0.993333333333,-2.86005322,33.34643944,42988
1.0,0.000833333333333,0.958864002476,0.0403026641902,-2e-08,0.0,21854
0.0,0.913333333333,0.0,0.0866666666667,-3.43113663,36.73035028,47705
0.0,0.95,0.05,0.0,-8.32159088,36.68074451,26152
2.0,0.03,0.0,0.97,-3.20376347,37.27216,41064
2.0,0.00666666666667,0.00333333333333,0.99,-4.2320422,35.15009596,52752
1.0,0.0233333333333,0.01,0.966666666667,-8.43169119,31.21346523,18862
2.0,0.16,0.0,0.84,-6.14247124,37.61224341,2331
0.0,0.633333333333,0.0,0.366666666667,-2.52513616,32.82735877,11591
0.0,0.0166666666667,0.1,0.883333333333,-4.46755974,29.77851828,15694
2.0,0.663333333333,0.0266666666667,0.31,-6.40948901,37.2665255,25258
0.0,0.906666666667,0.0133333333333,0.08,-8.24200643,35.02733655,42424
2.0,0.203333333333,0.0166666666667,0.78,-8.309077,31.53094308,37733
0.0,0.953333333333,0.02,0.0266666666667,-6.76621311,37.04944933,25250
0.0,1.0,0.0,0.0,-1.59752377,30.92714942,49181
0.0,0.15,0.0,0.85,-9.20638759,33.12651242,1689
2.0,0.049130729548,0.0481917604146,0.902677510037,-2e-08,0.0,50610
2.0,0.04,0.0,0.96,-5.99174135,36.41077159,41525
0.0,0.716666666667,0.276666666667,0.00666666666667,-1.25681674,31.65364711,34005
0.0,0.726666666667,0.02,0.253333333333,-1.64008536,34.11721266,4245
2.0,0.623333333333,0.0,0.376666666667,-8.93572421,33.53864714,35374
2.0,0.0466666666667,0.05,0.903333333333,-4.40559759,37.85039882,41419
2.0,0.363333333333,0.03,0.606666666667,-8.04220941,31.42391954,51684
0.0,0.99,0.0,0.01,-5.175411,32.69727012,35968
2.0,0.00333333333333,0.0,0.996666666667,-9.36574018,34.55053549,25203
1.0,0.37,0.0166666666667,0.613333333333,-4.6187852,38.31824271,52041
2.0,0.0,0.0,1.0,-4.82199189,34.96553828,15121
2.0,0.02,0.136666666667,0.843333333333,-9.85010556,34.79327869,15134
2.0,0.0,0.00333333333333,0.996666666667,-9.48077635,34.02217232,21284
2.0,0.05,0.0,0.95,-6.77489939,38.86368997,32014
2.0,0.03,0.00666666666667,0.963333333333,-4.2882898,35.67593693,28784
2.0,0.139035254246,0.0521761178896,0.808788627864,-2e-08,0.0,52247
2.0,0.02,0.06,0.92,-2.48792166,30.93092897,44692
2.0,0.0466666666667,0.0133333333333,0.94,-3.1876718,34.39366131,18558
2.0,0.06,0.0,0.94,-9.23079217,33.01682292,43851
2.0,0.183333333333,0.326666666667,0.49,-3.32296755,31.8979788,47697
2.0,0.0,0.0266666666667,0.973333333333,-4.20582512,35.86467743,32897
0.0,0.236666666667,0.00333333333333,0.76,-5.52162163,37.59769696,44686
2.0,0.246666666667,0.0,0.753333333333,-8.13354916,36.65697271,369
2.0,0.0166666666667,0.00333333333333,0.98,-4.7510389,38.34221786,52884
0.0,0.283333333333,0.0,0.716666666667,-4.20477666,32.66497052,19707
2.0,0.536666666667,0.01,0.453333333333,-1.59959531,33.72871178,45912
0.0,0.936666666667,0.00666666666667,0.0566666666667,-9.73224769,39.62463309,3136
2.0,0.0,0.01,0.99,-8.08331267,36.72645439,15520
1.0,0.0133333333333,0.486666666667,0.5,-4.02667012,35.31702283,13215
0.0,0.926666666667,0.0633333333333,0.01,-9.07232112,34.62576632,53622
0.0,0.983333333333,0.00666666666667,0.01,-5.86298329,35.07216284,42283
2.0,0.02,0.0,0.98,-4.9601095,34.55132613,58880
0.0,0.986666666667,0.0,0.0133333333333,-5.12020334,32.9577887,45476
2.0,0.293333333333,0.0,0.706666666667,-3.30486129,36.68546068,12838
2.0,0.506666666667,0.0833333333333,0.41,-1.25155427,31.74332803,25803
0.0,1.0,0.0,0.0,-5.1415205,34.96932878,49428
2.0,0.00666666666667,0.00666666666667,0.986666666667,-3.56212103,30.62786313,15938
2.0,0.0,0.0,1.0,-6.45017268,38.90136011,41566
2.0,0.0666666666667,0.0,0.933333333333,-3.94525034,33.14821552,29797
2.0,0.0266666666667,0.0,0.973333333333,-10.55147272,39.73297836,36040
2.0,0.43,0.0633333333333,0.506666666667,-4.44519192,37.96351003,52232
2.0,0.0,0.01,0.99,-9.19023082,34.62778598,49704
2.0,0.76,0.0366666666667,0.203333333333,-1.32618753,34.27550586,51519
2.0,0.21,0.0,0.79,-3.32654462,36.73948643,47277
2.0,0.37,0.04,0.59,-1.63343589,34.60152291,13534
2.0,0.256666666667,0.0633333333333,0.68,-3.33863887,36.79777258,44585
2.0,0.07,0.195722943723,0.734277056277,-1.41840247,31.16929866,44595
0.0,0.93,0.0,0.07,-10.52164224,35.31760538,51026
2.0,0.686666666667,0.0933333333333,0.22,-10.92486034,39.35158487,53131
2.0,0.1,0.0,0.9,-9.34161106,33.8132579,9709
0.0,1.0,0.0,0.0,-9.64129285,33.92629443,58170
0.0,0.533333333333,0.0244444444444,0.442222222222,-3.2588136,31.91633007,54150
2.0,0.646666666667,0.0,0.353333333333,-3.477757,37.60017121,672
0.0,1.0,0.0,0.0,-3.90431381,33.19014349,26565
2.0,0.0833333333333,0.0,0.916666666667,-2.90087668,31.57256361,57371
2.0,0.446666666667,0.0433333333333,0.51,-6.75409566,36.6342936,30127
0.0,0.966666666667,0.0233333333333,0.01,-4.84984157,29.90185074,55070
2.0,0.0666666666667,0.03,0.903333333333,-10.80746529,39.45960876,23534
0.0,0.636666666667,0.323333333333,0.04,-3.28232066,36.61480097,40021
0.0,0.77,0.01,0.22,-8.8896641,33.33647829,20920
0.0,0.0433333333333,0.0666666666667,0.89,-3.14973219,34.37063826,26492
0.0,1.0,0.0,0.0,-8.5825774,34.47418926,1053
0.0,1.0,0.0,0.0,-2.53070326,31.69337116,58272
2.0,0.00333333333333,0.0,0.996666666667,-4.41800589,35.34978488,55010
2.0,0.293333333333,0.2135,0.493166666667,-2.73089949,32.81100724,49632
2.0,0.776666666667,0.0,0.223333333333,-6.63392625,38.2396842,39602
0.0,0.99,0.01,0.0,-4.72828904,35.02829302,24531
0.0,0.526666666667,0.0166666666667,0.456666666667,-8.80426654,36.35967503,7497
2.0,0.0,0.0,1.0,-2.97979444,33.70416624,55396
2.0,0.133333333333,0.0833333333333,0.783333333333,-3.26307529,35.2648069,50386
0.0,0.93,0.0313333333333,0.0386666666667,-1.18641037,31.57320884,4828
2.0,0.0433333333333,0.2,0.756666666667,-10.7604396,34.86352577,45205
0.0,0.24,0.0,0.76,-3.20789388,37.22288341,12147
2.0,0.0233333333333,0.0,0.976666666667,-10.53548931,39.81821596,20959
0.0,0.996666666667,0.0,0.00333333333333,-2e-08,0.0,28089
0.0,0.996666666667,0.0,0.00333333333333,-4.71885675,35.05691593,49638
2.0,0.05,0.0366666666667,0.913333333333,-3.38914278,34.12134342,57247
0.0,1.0,0.0,0.0,-5.4259901,38.97372505,37971
0.0,0.523333333333,0.0,0.476666666667,-9.25465066,33.84139417,3075
2.0,0.303333333333,0.03,0.666666666667,-10.30819973,40.15132685,43743
2.0,0.363333333333,0.0641666666667,0.5725,-3.36312854,31.54967263,27339
0.0,0.966666666667,0.00333333333333,0.03,-5.51251453,30.42457643,3953
0.0,0.953333333333,0.00666666666667,0.04,-7.36435924,31.19112024,30585
2.0,0.00666666666667,0.01,0.983333333333,-4.35609874,34.19448664,42926
2.0,0.0166666666667,0.00333333333333,0.98,-8.86640141,32.96539351,43283
2.0,0.206666666667,0.00333333333333,0.79,-3.42990159,34.15536432,26244
2.0,0.38,0.0466666666667,0.573333333333,-9.1028133,34.6377203,45584
0.0,0.92,0.01,0.07,-2.06632076,34.46469092,55139
0.0,0.966527777778,0.01,0.0234722222222,-7.49486635,31.03381098,4613
0.0,1.0,0.0,0.0,-9.54464492,33.84168521,1748
2.0,0.0166666666667,0.326666666667,0.656666666667,-3.2975949,31.98040517,33310
2.0,0.126666666667,0.01,0.863333333333,-4.98421961,38.41289924,4264
0.0,0.76,0.0,0.24,-9.49628697,33.57642422,4269
0.0,0.746666666667,0.253333333333,0.0,-8.62890004,33.14963894,13090
2.0,0.616666666667,0.00666666666667,0.376666666667,-4.7658219,39.17185402,49857
0.0,0.99,0.00333333333333,0.00666666666667,-10.57889005,35.42997732,29248
2.0,0.183333333333,0.02,0.796666666667,-4.17563318,33.17300901,32251
1.0,0.11,0.01,0.88,-9.1348409,34.8462729,9960
2.0,0.0666666666667,0.01,0.923333333333,-1.69669647,34.28742845,59198
0.0,0.903333333333,0.0,0.0966666666667,-3.0594035,37.63018702,21203
2.0,0.0533333333333,0.0,0.946666666667,-3.30030187,33.73444385,39379
0.0,0.993333333333,0.0,0.00666666666667,-9.72790204,38.01172336,16031
2.0,0.0766666666667,0.01,0.913333333333,-4.6295786,34.87453008,51560
0.0,0.306666666667,0.0266666666667,0.666666666667,-7.44523239,37.57850478,1484
2.0,0.08,0.0366666666667,0.883333333333,-4.6348925,38.26421812,43801
2.0,0.0933333333333,0.0,0.906666666667,-8.57220272,35.14095807,36937
2.0,0.0,0.1,0.9,-10.79969182,35.72043744,53881
0.0,1.0,0.0,0.0,-10.76781997,39.09079544,27179
1.0,0.476666666667,0.16,0.363333333333,-3.98959089,34.73889757,12510
2.0,0.03,0.02,0.95,-4.77951873,34.70329998,55770
0.0,0.64,0.0,0.36,-2.40290373,32.32318941,13342
2.0,0.0266666666667,0.0233333333333,0.95,-6.74873667,35.66749033,54122
0.0,0.31,0.0166666666667,0.673333333333,-3.11568981,34.19509038,43650
2.0,0.00666666666667,0.0,0.993333333333,-5.69946501,32.9352266,1584
2.0,0.0,0.0,1.0,-3.03614986,31.20829946,49118
2.0,0.18,0.00333333333333,0.816666666667,-3.44309235,31.51613666,44977
0.0,0.85,0.0233333333333,0.126666666667,-6.34788531,35.85223886,42778
0.0,0.983333333333,0.0,0.0166666666667,-9.27577141,33.56147993,15444
2.0,0.0,0.0,1.0,-3.20749889,36.99538282,3085
0.0,0.480437590188,0.02,0.499562409812,-2.70676659,32.55854432,56778
0.0,0.17,0.0,0.83,-7.48400784,36.11773861,4465
2.0,0.06,0.13,0.81,-4.33258278,30.01709818,280
2.0,0.14,0.00333333333333,0.856666666667,-3.01750696,34.12937381,13667
0.0,0.966666666667,0.0333333333333,0.0,-3.27468196,37.49953478,40169
0.0,1.0,0.0,0.0,-10.16551001,38.50491253,33695
2.0,0.0633333333333,0.0,0.936666666667,-4.87848129,38.67061723,18843
0.0,0.996666666667,0.0,0.00333333333333,-5.10383724,32.69666312,53975
2.0,0.03,0.0133333333333,0.956666666667,-3.17864611,36.86866815,9267
2.0,0.0266666666667,0.01,0.963333333333,-2.09279282,33.07121599,13927
0.0,1.0,0.0,0.0,-2e-08,0.0,44890
0.0,0.986666666667,0.0133333333333,0.0,-6.37588929,31.2103828,36211
0.0,0.929595588235,0.07,0.000404411764706,-3.46745867,31.8828383,28993
2.0,0.47,0.106666666667,0.423333333333,-9.79498554,37.90104087,13461
0.0,0.993333333333,0.0,0.00666666666667,-6.98686896,39.5261829,38821
2.0,0.0433333333333,0.0,0.956666666667,-2.77300229,33.24842544,35669
0.0,0.303333333333,0.423333333333,0.273333333333,-8.91813329,32.86779381,3142
0.0,0.94,0.0,0.06,-6.08654853,38.1233373,29634
0.0,0.133333333333,0.02,0.846666666667,-5.40746054,36.19200356,26964
0.0,0.996666666667,0.00333333333333,0.0,-2.07363796,33.00023911,231
2.0,0.66,0.0166666666667,0.323333333333,-3.23248821,31.49281804,5549
2.0,0.0166666666667,0.00333333333333,0.98,-8.8715616,34.71799721,13996
0.0,0.936666666667,0.03,0.0333333333333,-4.35596711,37.81941706,58750
0.0,0.13,0.00333333333333,0.866666666667,-3.23282372,34.06248256,38260
2.0,0.0966666666667,0.0,0.903333333333,-6.51684382,38.92729562,18533
0.0,1.0,0.0,0.0,-6.22447652,35.60823487,27021
1.0,0.02,0.183333333333,0.796666666667,-4.84468153,29.68672688,34759
2.0,0.0166666666667,0.05,0.933333333333,-10.9689368,34.97584788,22067
0.0,0.843333333333,0.02,0.136666666667,-3.29685416,37.01921498,28607
2.0,0.0,0.0,1.0,-3.25396887,36.91967832,12024
2.0,0.0,0.0,1.0,-2e-08,0.0,32045
2.0,0.0,0.0,1.0,-7.94414518,35.56569846,15982
1.0,0.133333333333,0.863333333333,0.00333333333333,-3.26873972,37.52944536,23272
2.0,0.15,0.00666666666667,0.843333333333,-8.1263009,36.67925833,53348
0.0,0.983333333333,0.0,0.0166666666667,-9.58761504,33.78247124,26670
0.0,0.0633333333333,0.00333333333333,0.933333333333,-8.33268012,31.46233363,41318
2.0,0.543333333333,0.0,0.456666666667,-3.0305381,37.60890497,47740
1.0,0.0,0.756666666667,0.243333333333,-2.73013084,33.62185512,44133
0.0,1.0,0.0,0.0,-1.299984,31.77811519,12690
2.0,0.996666666667,0.0,0.00333333333333,-10.0306086,39.63058428,51637
2.0,0.0,0.0,1.0,-5.96850744,35.81175955,3935
0.0,0.956666666667,0.00333333333333,0.04,-2.72102483,33.00148817,39172
1.0,0.193333333333,0.163333333333,0.643333333333,-8.45680585,33.00760159,40125
0.0,0.633333333333,0.0,0.366666666667,-3.89885357,32.13314937,42966
2.0,0.116666666667,0.1,0.783333333333,-4.44417026,29.91483757,30578
2.0,0.103333333333,0.0,0.896666666667,-3.90047441,32.43279496,40249
1.0,0.88,0.00666666666667,0.113333333333,-6.06313059,36.96828908,28321
2.0,0.00333333333333,0.0,0.996666666667,-3.25598692,37.03856498,12331
2.0,0.4,0.206666666667,0.393333333333,-6.71711636,36.36899202,27051
2.0,0.726666666667,0.00333333333333,0.27,-9.05648652,36.83184017,56736
2.0,0.353333333333,0.153333333333,0.493333333333,-3.63574852,30.90379451,21617
2.0,0.00666666666667,0.0,0.993333333333,-7.65183516,35.38799325,27496
2.0,0.0,0.12,0.88,-4.7454197,38.337718,31825
1.0,0.0678208346952,0.684955380193,0.247223785112,-2e-08,0.0,43726
2.0,0.326666666667,0.0,0.673333333333,-9.29815113,33.89091553,48879
0.0,0.93,0.0,0.07,-8.98163274,33.34643062,50528
0.0,0.0,0.0,1.0,-9.23541649,34.07195847,34463
2.0,0.01,0.01,0.98,-3.37813534,32.26973144,51486
0.0,0.193333333333,0.00333333333333,0.803333333333,-6.27912483,36.32783871,1097
2.0,0.14,0.0166666666667,0.843333333333,-6.45193141,38.89412763,36759
2.0,0.636666666667,0.0233333333333,0.34,-4.18520172,37.56232353,37026
1.0,0.0133333333333,0.0233333333333,0.963333333333,-3.21930974,36.626032,15633
0.0,0.876666666667,0.0333333333333,0.09,-3.64447701,30.83747311,12909
2.0,0.00333333333333,0.0,0.996666666667,-9.68814892,34.49816551,17227
2.0,0.00666666666667,0.0,0.993333333333,-10.61343683,35.85517079,50250
0.0,0.696666666667,0.0,0.303333333333,-1.20634709,31.40654156,56307
2.0,0.103333333333,0.0666666666667,0.83,-8.7822651,39.1859742,26094
2.0,0.23,0.113333333333,0.656666666667,-8.7655402,34.38288156,3495
0.0,0.946666666667,0.0,0.0533333333333,-1.12651271,34.07305135,45035
2.0,0.02,0.0,0.98,-7.90762642,38.67159968,24223
2.0,0.02,0.0,0.98,-3.17266215,34.14222853,25045
2.0,0.583333333333,0.0133333333333,0.403333333333,-7.57753107,36.25515224,46559
0.0,0.996666666667,0.0,0.00333333333333,-3.79712685,33.35941518,7110
2.0,0.00333333333333,0.0,0.996666666667,-8.78924428,36.34690652,17726
2.0,0.0,0.0,1.0,-5.99292329,37.91957125,8034
0.0,0.196666666667,0.513333333333,0.29,-3.40099445,36.29481913,54676
1.0,0.0366666666667,0.193333333333,0.77,-2.98057558,30.85542961,22199
0.0,0.94,0.06,0.0,-4.80177434,32.51769908,4402
2.0,0.223333333333,0.01,0.766666666667,-1.9024041,34.05160191,8943
2.0,0.0,0.0,1.0,-3.03575842,33.26736243,46905
0.0,0.753333333333,0.01,0.236666666667,-6.87828374,39.34122378,47957
2.0,0.0,0.1,0.9,-3.41489257,32.1302417,49673
2.0,0.00666666666667,0.0,0.993333333333,-9.11971087,33.79075845,10049
0.0,0.916666666667,0.00333333333333,0.08,-3.2824216,30.98325949,24653
2.0,0.58,0.0366666666667,0.383333333333,-1.9685406,33.81046126,47131
2.0,0.0833333333333,0.0133333333333,0.903333333333,-5.20082963,38.67922991,4805
2.0,0.0533333333333,0.18,0.766666666667,-4.8451991,29.68058423,36479
1.0,0.22,0.663333333333,0.116666666667,-2.13004147,35.76461064,10102
1.0,0.0533333333333,0.943333333333,0.00333333333333,-3.20328901,37.28550021,48220
2.0,0.0233333333333,0.0,0.976666666667,-3.11839472,34.35869743,9459
1.0,0.153333333333,0.396666666667,0.45,-7.74588316,36.92429551,31032
2.0,0.0,0.13,0.87,-6.48495661,35.9703397,53626
2.0,0.0633333333333,0.0,0.936666666667,-9.39744919,33.86730468,38488
2.0,0.296666666667,0.0,0.703333333333,-8.65003404,34.74000473,37112
0.0,0.546666666667,0.0833333333333,0.37,-4.21162074,37.96525901,36179
2.0,0.0566666666667,0.0133333333333,0.93,-4.48269804,29.97679334,20867
0.0,0.3,0.0,0.7,-3.81222713,32.59716604,59329
0.0,0.836666666667,0.02,0.143333333333,-5.71139362,37.27261652,51053
0.0,0.943333333333,0.00666666666667,0.05,-7.27104988,38.77318782,37543
2.0,0.0166666666667,0.0,0.983333333333,-3.39115533,36.76180549,42413
2.0,0.03,0.06,0.91,-10.71032769,35.96913739,46791
2.0,0.00333333333333,0.0,0.996666666667,-9.58476525,34.74938939,25458
0.0,0.36,0.203333333333,0.436666666667,-5.39382116,37.92675432,43991
0.0,0.186666666667,0.243333333333,0.57,-5.1539149,38.50330928,57613
2.0,0.426666666667,0.15,0.423333333333,-1.71202538,34.44987641,44620
0.0,0.986666666667,0.0,0.0133333333333,-11.22946044,34.77002461,57916
0.0,0.44,0.01,0.55,-6.8354011,38.17615048,21418
0.0,0.84,0.00666666666667,0.153333333333,-6.24599974,37.16642847,37897
0.0,0.266666666667,0.0766666666667,0.656666666667,-4.59927737,30.10425164,10085
2.0,0.203333333333,0.00666666666667,0.79,-3.01346811,37.56640681,58254
2.0,0.783333333333,0.0,0.216666666667,-8.95944645,32.57150745,16245
0.0,0.966666666667,0.00666666666667,0.0266666666667,-7.6243542,39.05011768,52777
2.0,0.0,0.04,0.96,-6.77124822,37.80911763,44154
2.0,0.443333333333,0.0,0.556666666667,-6.7870759,38.85452098,9580
0.0,0.993333333333,0.0,0.00666666666667,-5.63029618,30.34427492,51271
2.0,0.19,0.35,0.46,-4.36233009,30.10417832,25948
2.0,0.0233333333333,0.0133333333333,0.963333333333,-11.09864487,34.64876156,56441
0.0,0.996666666667,0.0,0.00333333333333,-6.98757111,36.91793483,27662
2.0,0.0666666666667,0.00666666666667,0.926666666667,-2.65627914,31.36750548,52317
0.0,0.996666666667,0.0,0.00333333333333,-6.1832492,36.52951892,41367
2.0,0.15,0.02,0.83,-4.29540681,37.98854852,32412
2.0,0.31,0.0966666666667,0.593333333333,-10.87115005,39.02024021,32814
2.0,0.83,0.0366666666667,0.133333333333,-3.63857428,30.83404685,48704
2.0,0.25,0.00333333333333,0.746666666667,-8.75319802,36.38187312,29339
2.0,0.49,0.14,0.37,-8.95667262,33.21242384,31462
1.0,0.443333333333,0.52,0.0366666666667,-4.84022301,29.9616066,52973
0.0,0.84,0.00333333333333,0.156666666667,-6.71468986,39.17998396,16765
2.0,0.0,0.277584202834,0.722415797166,-2e-08,0.0,24483
2.0,0.00333333333333,0.0266666666667,0.97,-2.95607277,34.28869847,47597
0.0,0.95,0.01,0.04,-3.11634012,37.66635942,45146
2.0,0.0,0.0,1.0,-6.43950328,35.58548208,1583
0.0,0.996666666667,0.0,0.00333333333333,-5.50077014,35.95480732,33283
2.0,0.0766666666667,0.00666666666667,0.916666666667,-1.19457304,31.459034,3335
0.0,0.969820237658,0.0112928200906,0.0188869422509,-2e-08,0.0,44266
0.0,0.746666666667,0.0966666666667,0.156666666667,-1.75718497,33.85122391,27038
2.0,0.223333333333,0.44,0.336666666667,-4.63653202,30.25213362,12681
2.0,0.00666666666667,0.0,0.993333333333,-3.29072639,33.58615279,56413
0.0,1.0,0.0,0.0,-5.05479306,31.79554368,38912
2.0,0.0633333333333,0.876666666667,0.06,-1.08561408,31.83673911,26341
2.0,0.01,0.0,0.99,-9.26102401,33.23797942,52276
0.0,0.993333333333,0.0,0.00666666666667,-10.08415258,37.8003546,55985
0.0,1.0,0.0,0.0,-11.06326197,34.88788822,19533
2.0,0.326666666667,0.0266666666667,0.646666666667,-9.03007584,32.93065915,53317
2.0,0.713333333333,0.0,0.286666666667,-7.11335752,39.37822273,49055
2.0,0.0833333333333,0.0,0.916666666667,-6.12350014,38.3037724,24258
2.0,0.0,0.0,1.0,-6.91093283,39.19691118,14107
2.0,0.0,0.14,0.86,-1.68807641,31.13030215,43003
0.0,0.403333333333,0.143333333333,0.453333333333,-3.63218717,33.4400258,10643
0.0,1.0,0.0,0.0,-1.01514889,31.54789518,16671
0.0,0.413333333333,0.0,0.586666666667,-1.74422706,31.54561361,11786
2.0,0.34,0.17,0.49,-3.81172736,37.70483486,52080
2.0,0.233333333333,0.383333333333,0.383333333333,-5.11044405,31.63410272,2229
0.0,0.37,0.0,0.63,-4.4337395,38.29008394,31532
0.0,0.996666666667,0.0,0.00333333333333,-8.71716159,33.115568,37222
2.0,0.9,0.0,0.1,-3.03439191,31.75991576,38177
0.0,0.513333333333,0.466666666667,0.02,-3.29300336,36.61869946,35
0.0,0.636666666667,0.0570588235294,0.306274509804,-3.33375186,36.85843961,37715
1.0,0.443333333333,0.19,0.366666666667,-8.96151122,33.05594378,29496
2.0,0.03,0.0,0.97,-8.8629034,35.06137365,33248
2.0,0.02,0.0,0.98,-8.94114326,36.1779435,3661
2.0,0.333333333333,0.0533333333333,0.613333333333,-8.78505049,36.35059264,5086
0.0,1.0,0.0,0.0,-10.74478301,38.68470502,7451
2.0,0.00333333333333,0.0166666666667,0.98,-3.13161631,36.74452561,2757
2.0,0.0,0.0,1.0,-6.63979441,39.09497273,28040
2.0,0.02,0.0866666666667,0.893333333333,-4.47631866,30.27476727,8370
2.0,0.25,0.0,0.75,-9.68349631,34.5054184,40346
0.0,0.706666666667,0.16,0.133333333333,-5.88967254,35.95340099,50972
2.0,0.151106142728,0.0106214995483,0.838272357724,-2.59105224,32.92916506,22599
2.0,0.0266666666667,0.363333333333,0.61,-1.82769469,31.15858482,36883
2.0,0.36,0.0,0.64,-1.82982303,31.59201607,15617
2.0,0.466666666667,0.266666666667,0.266666666667,-10.94475775,39.28073757,41892
0.0,0.416666666667,0.116666666667,0.466666666667,-8.98985714,32.76683043,26566
0.0,0.953333333333,0.00333333333333,0.0433333333333,-10.73580132,36.01372779,36438
2.0,0.0,0.0,1.0,-3.05929137,31.18393853,31446
2.0,0.06,0.00666666666667,0.933333333333,-4.97117653,38.33923422,33801
2.0,0.0533333333333,0.466666666667,0.48,-1.28975572,31.77925893,55153
2.0,0.0366666666667,0.0,0.963333333333,-5.0198382,32.48230646,38280
0.0,0.993333333333,0.0,0.00666666666667,-9.48325429,35.0150427,37883
2.0,0.17,0.03,0.8,-3.10876771,33.44483309,6995
2.0,0.0833333333333,0.0,0.916666666667,-4.09573815,34.95539575,39871
0.0,0.92,0.0133333333333,0.0666666666667,-10.14905313,39.2739239,24577
2.0,0.48,0.0133333333333,0.506666666667,-9.20643763,34.90474584,37912
2.0,0.0,0.00333333333333,0.996666666667,-10.52023091,35.26723572,15054
2.0,0.0166666666667,0.333333333333,0.65,-9.06827404,33.57261546,14964
2.0,0.0,0.0,1.0,-9.20234087,34.70473384,457
2.0,0.0566666666667,0.0133333333333,0.93,-3.38545487,36.83267836,29223
2.0,0.16,0.0,0.84,-6.30340724,35.58848995,49788
2.0,0.0566666666667,0.0,0.943333333333,-3.19784376,37.03546922,3753
2.0,0.223333333333,0.24,0.536666666667,-6.51528729,31.10830447,54679
0.0,0.504025443511,0.0478470072239,0.448127549265,-2.5786459,30.57945534,15880
2.0,0.823333333333,0.00666666666667,0.17,-10.80315704,37.03405019,39942
2.0,0.103333333333,0.02,0.876666666667,-3.18251347,36.66646976,2072
0.0,0.256666666667,0.11,0.633333333333,-4.05786368,37.75355937,12208
2.0,0.1,0.0233333333333,0.876666666667,-9.28596177,32.91497989,56850
0.0,1.0,0.0,0.0,-6.04146944,35.6211838,32990
2.0,0.216666666667,0.00666666666667,0.776666666667,-10.28817739,40.17497554,8006
2.0,0.153333333333,0.0133333333333,0.833333333333,-1.84456128,34.6751387,21532
2.0,0.00333333333333,0.373333333333,0.623333333333,-5.15920423,34.62884684,3073
2.0,0.0197379929723,0.017083295962,0.963178711066,-2e-08,0.0,32760
2.0,0.0,0.0466666666667,0.953333333333,-6.90905515,37.75804307,41026
